2,8,0,[0]
2,12,0,[0]
2,7,0,[0]
2,23,1,[1]
2,9,0,[0]
2,17,0,[0]
2,15,0,[0]
2,1,0,[0]
2,4,0,[0]
2,20,1,[1]
2,3,0,[0]
2,0,0,[0]
2,19,0,[0]
2,10,0,[0]
2,18,0,[0]
2,6,0,[0]
2,24,1,[1]
2,11,0,[0]
2,13,0,[0]
2,5,0,[0]
2,16,0,[0]
2,14,0,[0]
2,22,1,[1]
2,2,0,[0]
2,21,1,[1]
"('n_atak', ['8', '12', '7', '9', '17', '15', '1', '4', '3', '0', '19', '10', '18', '6', '11', '13', '5', '16', '14', '2'])","('atak', ['23', '20', '24', '22', '21'])"
2,8,0,[0]
2,12,0,[0]
2,7,0,[0]
2,23,1,[1]
2,9,0,[0]
2,17,0,[0]
2,15,0,[0]
2,1,0,[0]
2,4,0,[0]
2,20,1,[1]
2,3,0,[0]
2,0,0,[0]
2,19,0,[0]
2,10,0,[0]
2,18,0,[0]
2,6,0,[0]
2,24,1,[1]
2,11,0,[0]
2,13,0,[0]
2,5,0,[0]
2,16,0,[0]
2,14,0,[0]
2,22,1,[1]
2,2,0,[0]
2,21,1,[1]
"('n_atak', ['8', '12', '7', '9', '17', '15', '1', '4', '3', '0', '19', '10', '18', '6', '11', '13', '5', '16', '14', '2'])","('atak', ['23', '20', '24', '22', '21'])"
3,0,0,[0]
3,13,0,[0]
3,9,0,[0]
3,7,0,[0]
3,18,0,[0]
3,4,0,[0]
3,17,0,[0]
3,5,0,[0]
3,19,0,[0]
3,16,0,[0]
3,10,0,[0]
3,14,0,[0]
3,1,0,[0]
3,11,0,[0]
3,2,0,[0]
3,3,0,[0]
3,12,0,[0]
3,6,0,[0]
3,8,0,[0]
3,15,0,[0]
"('n_atak', ['0', '13', '9', '7', '18', '4', '17', '5', '19', '16', '10', '14', '1', '11', '2', '3', '12', '6', '8', '15'])"
2,8,0,[0]
2,12,0,[0]
2,7,0,[0]
2,23,1,[1]
2,9,0,[0]
2,17,0,[0]
2,15,0,[0]
2,1,0,[0]
2,4,0,[0]
2,20,1,[1]
2,3,0,[0]
2,0,0,[0]
2,19,0,[0]
2,10,0,[0]
2,18,0,[0]
2,6,0,[0]
2,24,1,[1]
2,11,0,[0]
2,13,0,[0]
2,5,0,[0]
2,16,0,[0]
2,14,0,[0]
2,22,1,[1]
2,2,0,[0]
2,21,1,[1]
"('n_atak', ['8', '12', '7', '9', '17', '15', '1', '4', '3', '0', '19', '10', '18', '6', '11', '13', '5', '16', '14', '2'])","('atak', ['23', '20', '24', '22', '21'])"
3,0,0,[0]
3,13,0,[0]
3,9,0,[0]
3,7,0,[0]
3,18,0,[0]
3,4,0,[0]
3,17,0,[0]
3,5,0,[0]
3,19,0,[0]
3,16,0,[0]
3,10,0,[0]
3,14,0,[0]
3,1,0,[0]
3,11,0,[0]
3,2,0,[0]
3,3,0,[0]
3,12,0,[0]
3,6,0,[0]
3,8,0,[0]
3,15,0,[0]
"('n_atak', ['0', '13', '9', '7', '18', '4', '17', '5', '19', '16', '10', '14', '1', '11', '2', '3', '12', '6', '8', '15'])"
4,10,0,[0]
4,5,0,[0]
4,1,0,[0]
4,13,0,[0]
4,17,0,[0]
4,12,0,[0]
4,18,0,[0]
4,7,0,[0]
4,8,0,[0]
4,14,0,[0]
4,3,0,[0]
4,15,0,[0]
4,9,0,[0]
4,19,0,[0]
4,16,0,[0]
4,6,0,[0]
4,11,0,[0]
4,4,0,[0]
4,0,0,[0]
4,2,0,[0]
"('n_atak', ['10', '5', '1', '13', '17', '12', '18', '7', '8', '14', '3', '15', '9', '19', '16', '6', '11', '4', '0', '2'])"
2,8,0,[0]
2,12,0,[0]
2,7,0,[0]
2,23,1,[1]
2,9,0,[0]
2,17,0,[0]
2,15,0,[0]
2,1,0,[0]
2,4,0,[0]
2,20,1,[1]
2,3,0,[0]
2,0,0,[0]
2,19,0,[0]
2,10,0,[0]
2,18,0,[0]
2,6,0,[0]
2,24,1,[1]
2,11,0,[0]
2,13,0,[0]
2,5,0,[0]
2,16,0,[0]
2,14,0,[0]
2,22,1,[1]
2,2,0,[0]
2,21,1,[1]
"('n_atak', ['8', '12', '7', '9', '17', '15', '1', '4', '3', '0', '19', '10', '18', '6', '11', '13', '5', '16', '14', '2'])","('atak', ['23', '20', '24', '22', '21'])"
3,0,0,[0]
3,13,0,[0]
3,9,0,[0]
3,7,0,[0]
3,18,0,[0]
3,4,0,[0]
