
1,6,0.5436000227928162,1.4928209781646729
1,7,0.5436000227928162,1.4928209781646729
1,0,0.5436000227928162,1.4928209781646729
1,1,0.5436000227928162,1.4928209781646729
1,13,0.5436000227928162,1.4928209781646729
1,14,0.5436000227928162,1.4928209781646729
1,12,0.5436000227928162,1.4928209781646729
1,18,0.5436000227928162,1.4928209781646729
1,11,0.5436000227928162,1.4928209781646729
1,19,0.5436000227928162,1.4928209781646729
1,9,0.5436000227928162,1.4928209781646729
1,3,0.5436000227928162,1.4928209781646729
1,16,0.5436000227928162,1.4928209781646729
1,15,0.5436000227928162,1.4928209781646729
1,17,0.5436000227928162,1.4928209781646729
1,4,0.5436000227928162,1.4928209781646729
1,5,0.5436000227928162,1.4928209781646729
1,10,0.5436000227928162,1.4928209781646729
1,2,0.5436000227928162,1.4928209781646729
1,8,0.5436000227928162,1.4928209781646729
2,4,0.7730000019073486,0.7657718062400818
2,9,0.7730000019073486,0.7657718062400818
2,18,0.7730000019073486,0.7657718062400818
2,8,0.7730000019073486,0.7657718062400818
2,10,0.7730000019073486,0.7657718062400818
2,14,0.7730000019073486,0.7657718062400818
2,5,0.7730000019073486,0.7657718062400818
2,7,0.7730000019073486,0.7657718062400818
2,16,0.7730000019073486,0.7657718062400818
2,13,0.7730000019073486,0.7657718062400818
2,15,0.7730000019073486,0.7657718062400818
2,2,0.7730000019073486,0.7657718062400818
2,6,0.7730000019073486,0.7657718062400818
2,3,0.7730000019073486,0.7657718062400818
2,1,0.7730000019073486,0.7657718062400818
2,11,0.7730000019073486,0.7657718062400818
2,12,0.7730000019073486,0.7657718062400818
2,0,0.7730000019073486,0.7657718062400818
2,17,0.7730000019073486,0.7657718062400818
2,19,0.7730000019073486,0.7657718062400818
3,4,0.8569999933242798,0.4795706570148468
3,5,0.8569999933242798,0.4795706570148468
3,19,0.8569999933242798,0.4795706570148468
3,1,0.8569999933242798,0.4795706570148468
3,12,0.8569999933242798,0.4795706570148468
3,13,0.8569999933242798,0.4795706570148468
3,6,0.8569999933242798,0.4795706570148468
3,16,0.8569999933242798,0.4795706570148468
3,8,0.8569999933242798,0.4795706570148468
3,14,0.8569999933242798,0.4795706570148468
3,2,0.8569999933242798,0.4795706570148468
3,11,0.8569999933242798,0.4795706570148468
3,10,0.8569999933242798,0.4795706570148468
3,17,0.8569999933242798,0.4795706570148468
3,7,0.8569999933242798,0.4795706570148468
3,15,0.8569999933242798,0.4795706570148468
3,18,0.8569999933242798,0.4795706570148468
3,3,0.8569999933242798,0.4795706570148468
3,0,0.8569999933242798,0.4795706570148468
3,9,0.8569999933242798,0.4795706570148468
4,14,0.8033999800682068,0.5839735269546509
4,7,0.8033999800682068,0.5839735269546509
4,10,0.8033999800682068,0.5839735269546509
4,17,0.8033999800682068,0.5839735269546509
4,11,0.8033999800682068,0.5839735269546509
4,0,0.8033999800682068,0.5839735269546509
4,18,0.8033999800682068,0.5839735269546509
4,8,0.8033999800682068,0.5839735269546509
4,9,0.8033999800682068,0.5839735269546509
4,12,0.8033999800682068,0.5839735269546509
4,4,0.8033999800682068,0.5839735269546509
4,19,0.8033999800682068,0.5839735269546509
4,1,0.8033999800682068,0.5839735269546509
4,15,0.8033999800682068,0.5839735269546509
4,13,0.8033999800682068,0.5839735269546509
